System Time	RDTSC	Elapsed Time (sec)	 CPU Utilization(%)	CPU Frequency_0(MHz)	Processor Power_0(Watt)	Cumulative Processor Energy_0(Joules)	Cumulative Processor Energy_0(mWh)	IA Power_0(Watt)	Cumulative IA Energy_0(Joules)	Cumulative IA Energy_0(mWh)	Package Temperature_0(C)	Package Hot_0	DRAM Power_0(Watt)	Cumulative DRAM Energy_0(Joules)	Cumulative DRAM Energy_0(mWh)	Package PL1_0(Watt)	Package PL2_0(Watt)	Package PL4_0(Watt)	Platform PsysPL1_0(Watt)	Platform PsysPL2_0(Watt)
17:44:37:823	8,11256E+13	    1.744	   12.000	3200	  25.863	  45.717	  12.699	  14.508	  25.891	   7.192	66	0	   0.458	   0.832	   0.231	  55.000	  75.000	   0.000	 230.000	 280.000
17:44:37:933	8,11259E+13	    1.854	   12.000	3300	  25.891	  48.568	  13.491	  14.569	  27.496	   7.638	65	0	   0.460	   0.883	   0.245	  55.000	  75.000	   0.000	 230.000	 280.000
17:44:38:045	8,11262E+13	    1.966	   12.000	3200	  26.238	  51.499	  14.305	  14.800	  29.149	   8.097	67	0	   0.456	   0.933	   0.259	  55.000	  75.000	   0.000	 230.000	 280.000
17:44:38:152	8,11265E+13	    2.074	   12.000	3200	  26.429	  54.350	  15.097	  15.038	  30.771	   8.548	68	0	   0.462	   0.983	   0.273	  55.000	  75.000	   0.000	 230.000	 280.000
17:44:38:262	8,11268E+13	    2.183	   12.000	3200	  26.028	  57.195	  15.887	  14.725	  32.380	   8.995	61	0	   0.473	   1.035	   0.287	  55.000	  75.000	   0.000	 230.000	 280.000
17:44:38:371	8,11271E+13	    2.293	   12.000	3200	  26.014	  60.052	  16.681	  14.598	  33.984	   9.440	68	0	   0.468	   1.086	   0.302	  55.000	  75.000	   0.000	 230.000	 280.000
17:44:38:481	8,11274E+13	    2.403	   16.000	3200	  26.969	  63.018	  17.505	  15.587	  35.698	   9.916	64	0	   0.491	   1.140	   0.317	  55.000	  75.000	   0.000	 230.000	 280.000
17:44:38:594	8,11277E+13	    2.515	   12.000	3200	  26.159	  65.949	  18.319	  14.818	  37.358	  10.377	64	0	   0.462	   1.192	   0.331	  55.000	  75.000	   0.000	 230.000	 280.000
17:44:38:704	8,1128E+13	    2.626	   12.000	3200	  26.270	  68.862	  19.128	  14.884	  39.009	  10.836	68	0	   0.457	   1.243	   0.345	  55.000	  75.000	   0.000	 230.000	 280.000
17:44:38:816	8,11283E+13	    2.737	   12.000	3200	  26.012	  71.752	  19.931	  14.678	  40.640	  11.289	69	0	   0.454	   1.293	   0.359	  55.000	  75.000	   0.000	 230.000	 280.000
17:44:38:926	8,11286E+13	    2.847	   12.000	3200	  26.070	  74.640	  20.733	  14.658	  42.263	  11.740	59	0	   0.460	   1.344	   0.373	  55.000	  75.000	   0.000	 230.000	 280.000
17:44:39:035	8,11289E+13	    2.957	   12.000	3200	  25.966	  77.472	  21.520	  14.628	  43.859	  12.183	65	0	   0.470	   1.395	   0.388	  55.000	  75.000	   0.000	 230.000	 280.000
17:44:39:131	8,11291E+13	    3.052	   13.000	3200	  25.737	  79.932	  22.203	  14.505	  45.245	  12.568	67	0	   0.483	   1.442	   0.400	  55.000	  75.000	   0.000	 230.000	 280.000
17:44:39:241	8,11294E+13	    3.162	   12.000	3200	  26.452	  82.831	  23.009	  15.014	  46.891	  13.025	66	0	   0.462	   1.492	   0.414	  55.000	  75.000	   0.000	 230.000	 280.000
17:44:39:350	8,11297E+13	    3.272	   12.000	3200	  26.476	  85.739	  23.816	  15.060	  48.545	  13.485	68	0	   0.466	   1.543	   0.429	  55.000	  75.000	   0.000	 230.000	 280.000
17:44:39:459	8,113E+13	    3.380	   17.000	3200	  27.323	  88.701	  24.639	  16.052	  50.285	  13.968	68	0	   0.481	   1.595	   0.443	  55.000	  75.000	   0.000	 230.000	 280.000
17:44:39:569	8,11303E+13	    3.491	   12.000	3200	  26.484	  91.632	  25.453	  15.039	  51.949	  14.430	69	0	   0.475	   1.648	   0.458	  55.000	  75.000	   0.000	 230.000	 280.000
17:44:39:681	8,11306E+13	    3.602	   12.000	3200	  26.215	  94.556	  26.266	  14.979	  53.620	  14.895	67	0	   0.463	   1.700	   0.472	  55.000	  75.000	   0.000	 230.000	 280.000
17:44:39:791	8,11309E+13	    3.712	   12.000	3200	  26.177	  97.433	  27.065	  14.777	  55.244	  15.346	68	0	   0.464	   1.751	   0.486	  55.000	  75.000	   0.000	 230.000	 280.000
17:44:39:902	8,11312E+13	    3.824	   12.000	3200	  26.422	 100.381	  27.884	  14.964	  56.914	  15.809	68	0	   0.465	   1.803	   0.501	  55.000	  75.000	   0.000	 230.000	 280.000
17:44:40:011	8,11315E+13	    3.933	   12.000	3200	  26.259	 103.245	  28.679	  14.897	  58.538	  16.261	67	0	   0.480	   1.855	   0.515	  55.000	  75.000	   0.000	 230.000	 280.000
17:44:40:120	8,11318E+13	    4.041	   16.000	3200	  27.069	 106.173	  29.492	  15.719	  60.239	  16.733	66	0	   0.523	   1.911	   0.531	  55.000	  75.000	   0.000	 230.000	 280.000
17:44:40:228	8,11321E+13	    4.149	   12.000	3200	  26.040	 108.989	  30.275	  14.702	  61.829	  17.175	65	0	   0.468	   1.962	   0.545	  55.000	  75.000	   0.000	 230.000	 280.000
17:44:40:339	8,11324E+13	    4.260	   12.000	3200	  26.402	 111.913	  31.087	  14.973	  63.487	  17.635	66	0	   0.483	   2.016	   0.560	  55.000	  75.000	   0.000	 230.000	 280.000
17:44:40:450	8,11327E+13	    4.371	   20.000	3200	  27.339	 114.946	  31.930	  15.940	  65.256	  18.127	63	0	   0.501	   2.071	   0.575	  55.000	  75.000	   0.000	 230.000	 280.000
17:44:40:560	8,1133E+13	    4.481	   12.000	3200	  25.751	 117.794	  32.721	  14.524	  66.862	  18.573	65	0	   0.471	   2.123	   0.590	  55.000	  75.000	   0.000	 230.000	 280.000
17:44:40:671	8,11333E+13	    4.592	   12.000	3200	  26.323	 120.712	  33.531	  14.935	  68.517	  19.033	69	0	   0.464	   2.175	   0.604	  55.000	  75.000	   0.000	 230.000	 280.000
17:44:40:781	8,11336E+13	    4.702	   12.000	3200	  26.186	 123.588	  34.330	  14.784	  70.141	  19.484	64	0	   0.467	   2.226	   0.618	  55.000	  75.000	   0.000	 230.000	 280.000
17:44:40:890	8,11339E+13	    4.812	   12.000	3200	  26.124	 126.453	  35.126	  14.673	  71.750	  19.931	67	0	   0.463	   2.277	   0.632	  55.000	  75.000	   0.000	 230.000	 280.000
17:44:40:999	8,11342E+13	    4.921	   12.000	3200	  26.407	 129.328	  35.924	  15.022	  73.386	  20.385	67	0	   0.460	   2.327	   0.646	  55.000	  75.000	   0.000	 230.000	 280.000
17:44:41:109	8,11345E+13	    5.031	   12.000	3200	  25.946	 132.184	  36.718	  14.597	  74.992	  20.831	67	0	   0.457	   2.377	   0.660	  55.000	  75.000	   0.000	 230.000	 280.000
17:44:41:218	8,11348E+13	    5.139	   12.000	3200	  25.921	 134.986	  37.496	  14.599	  76.571	  21.270	64	0	   0.469	   2.428	   0.674	  55.000	  75.000	   0.000	 230.000	 280.000
17:44:41:327	8,11351E+13	    5.248	   12.000	3200	  26.162	 137.841	  38.289	  14.819	  78.188	  21.719	66	0	   0.473	   2.479	   0.689	  55.000	  75.000	   0.000	 230.000	 280.000
17:44:41:442	8,11354E+13	    5.363	   24.000	3400	  27.028	 140.949	  39.153	  15.681	  79.991	  22.220	59	0	   0.482	   2.535	   0.704	  55.000	  75.000	   0.000	 230.000	 280.000
17:44:41:548	8,11357E+13	    5.470	   12.000	3200	  26.238	 143.754	  39.932	  14.827	  81.576	  22.660	66	0	   0.474	   2.586	   0.718	  55.000	  75.000	   0.000	 230.000	 280.000
17:44:41:660	8,1136E+13	    5.581	   12.000	3200	  26.312	 146.685	  40.746	  15.038	  83.251	  23.125	68	0	   0.458	   2.637	   0.732	  55.000	  75.000	   0.000	 230.000	 280.000
17:44:41:755	8,11363E+13	    5.676	   13.000	3200	  26.874	 149.247	  41.457	  15.312	  84.711	  23.531	65	0	   0.465	   2.681	   0.745	  55.000	  75.000	   0.000	 230.000	 280.000
17:44:41:867	8,11366E+13	    5.788	   12.000	3200	  25.939	 152.146	  42.263	  14.768	  86.362	  23.989	67	0	   0.456	   2.732	   0.759	  55.000	  75.000	   0.000	 230.000	 280.000
17:44:41:976	8,11369E+13	    5.897	   12.000	3200	  26.557	 155.030	  43.064	  15.086	  88.000	  24.444	66	0	   0.471	   2.783	   0.773	  55.000	  75.000	   0.000	 230.000	 280.000
17:44:42:088	8,11372E+13	    6.009	   12.000	3200	  26.256	 157.969	  43.880	  14.891	  89.667	  24.907	68	0	   0.464	   2.835	   0.788	  55.000	  75.000	   0.000	 230.000	 280.000
17:44:42:197	8,11375E+13	    6.119	   12.000	3200	  26.507	 160.878	  44.688	  15.080	  91.322	  25.367	69	0	   0.463	   2.886	   0.802	  55.000	  75.000	   0.000	 230.000	 280.000
17:44:42:307	8,11378E+13	    6.228	   12.000	3200	  26.534	 163.775	  45.493	  15.210	  92.982	  25.828	68	0	   0.472	   2.937	   0.816	  55.000	  75.000	   0.000	 230.000	 280.000
17:44:42:433	8,11381E+13	    6.355	   24.000	3400	  27.426	 167.279	  46.466	  16.003	  95.027	  26.396	66	0	   0.479	   2.999	   0.833	  55.000	  75.000	   0.000	 230.000	 280.000
17:44:42:523	8,11383E+13	    6.445	   12.000	3200	  26.605	 169.649	  47.125	  15.270	  96.387	  26.774	64	0	   0.475	   3.041	   0.845	  55.000	  75.000	   0.000	 230.000	 280.000
17:44:42:633	8,11386E+13	    6.555	   13.000	3200	  26.667	 172.583	  47.940	  15.299	  98.070	  27.242	67	0	   0.504	   3.096	   0.860	  55.000	  75.000	   0.000	 230.000	 280.000
17:44:42:745	8,11389E+13	    6.666	   22.000	3200	  28.828	 175.787	  48.830	  17.490	 100.014	  27.782	58	0	   0.533	   3.156	   0.877	  55.000	  75.000	   0.000	 230.000	 280.000
17:44:42:853	8,11392E+13	    6.775	   30.000	3200	  32.588	 179.338	  49.816	  21.240	 102.329	  28.425	62	0	   0.484	   3.208	   0.891	  55.000	  75.000	   0.000	 230.000	 280.000
17:44:42:961	8,11395E+13	    6.883	   17.000	3200	  28.275	 182.391	  50.664	  16.855	 104.149	  28.930	65	0	   0.512	   3.264	   0.907	  55.000	  75.000	   0.000	 230.000	 280.000
17:44:43:071	8,11398E+13	    6.992	   31.000	3200	  31.780	 185.881	  51.634	  20.357	 106.384	  29.551	65	0	   0.510	   3.320	   0.922	  55.000	  75.000	   0.000	 230.000	 280.000
17:44:43:180	8,11401E+13	    7.101	   22.000	3200	  29.637	 189.094	  52.526	  18.369	 108.376	  30.104	68	0	   0.469	   3.370	   0.936	  55.000	  75.000	   0.000	 230.000	 280.000
17:44:43:292	8,11404E+13	    7.213	   12.000	3200	  26.497	 192.061	  53.350	  15.130	 110.070	  30.575	69	0	   0.473	   3.423	   0.951	  55.000	  75.000	   0.000	 230.000	 280.000
17:44:43:401	8,11407E+13	    7.322	   28.000	3200	  31.864	 195.551	  54.320	  20.378	 112.302	  31.195	64	0	   0.486	   3.477	   0.966	  55.000	  75.000	   0.000	 230.000	 280.000
17:44:43:511	8,1141E+13	    7.432	   27.000	3200	  30.724	 198.912	  55.253	  19.444	 114.429	  31.786	67	0	   0.514	   3.533	   0.981	  55.000	  75.000	   0.000	 230.000	 280.000
17:44:43:621	8,11413E+13	    7.543	   12.000	3200	  26.469	 201.846	  56.068	  15.063	 116.098	  32.250	68	0	   0.474	   3.585	   0.996	  55.000	  75.000	   0.000	 230.000	 280.000
17:44:43:733	8,11416E+13	    7.654	   12.000	3200	  26.125	 204.753	  56.876	  14.835	 117.749	  32.708	64	0	   0.457	   3.636	   1.010	  55.000	  75.000	   0.000	 230.000	 280.000
17:44:43:842	8,11419E+13	    7.763	   30.000	3200	  32.365	 208.291	  57.859	  21.134	 120.060	  33.350	63	0	   0.482	   3.689	   1.025	  55.000	  75.000	   0.000	 230.000	 280.000
17:44:43:953	8,11422E+13	    7.875	   21.000	3300	  29.345	 211.558	  58.766	  17.767	 122.038	  33.899	68	0	   0.474	   3.742	   1.039	  55.000	  75.000	   0.000	 230.000	 280.000
17:44:44:065	8,11425E+13	    7.986	   12.000	3200	  26.012	 214.450	  59.570	  14.704	 123.673	  34.353	69	0	   0.456	   3.792	   1.053	  55.000	  75.000	   0.000	 230.000	 280.000
17:44:44:175	8,11428E+13	    8.096	   17.000	3200	  27.735	 217.501	  60.417	  16.390	 125.475	  34.854	58	0	   0.471	   3.844	   1.068	  55.000	  75.000	   0.000	 230.000	 280.000
17:44:44:284	8,11431E+13	    8.205	   31.000	3200	  32.502	 221.067	  61.408	  21.030	 127.783	  35.495	60	0	   0.494	   3.898	   1.083	  55.000	  75.000	   0.000	 230.000	 280.000
17:44:44:380	8,11434E+13	    8.301	   15.000	3200	  27.183	 223.678	  62.133	  15.849	 129.305	  35.918	68	0	   0.469	   3.944	   1.095	  55.000	  75.000	   0.000	 230.000	 280.000
17:44:44:492	8,11437E+13	    8.413	   15.000	3200	  27.110	 226.712	  62.976	  15.717	 131.064	  36.407	63	0	   0.497	   3.999	   1.111	  55.000	  75.000	   0.000	 230.000	 280.000
17:44:44:603	8,1144E+13	    8.524	   12.000	3200	  25.672	 229.562	  63.767	  14.299	 132.652	  36.848	67	0	   0.461	   4.050	   1.125	  55.000	  75.000	   0.000	 230.000	 280.000
17:44:44:711	8,11443E+13	    8.633	   25.000	3200	  30.049	 232.813	  64.670	  18.735	 134.678	  37.411	59	0	   0.469	   4.101	   1.139	  55.000	  75.000	   0.000	 230.000	 280.000
17:44:44:823	8,11446E+13	    8.744	   27.000	3200	  30.877	 236.253	  65.626	  19.622	 136.865	  38.018	66	0	   0.475	   4.154	   1.154	  55.000	  75.000	   0.000	 230.000	 280.000
17:44:44:934	8,11449E+13	    8.855	   12.000	3200	  26.288	 239.173	  66.437	  14.938	 138.524	  38.479	70	0	   0.461	   4.205	   1.168	  55.000	  75.000	   0.000	 230.000	 280.000
17:44:45:044	8,11452E+13	    8.965	   13.000	3200	  26.472	 242.094	  67.248	  14.949	 140.173	  38.937	69	0	   0.485	   4.259	   1.183	  55.000	  75.000	   0.000	 230.000	 280.000
17:44:45:154	8,11455E+13	    9.075	   12.000	3200	  26.253	 244.970	  68.047	  15.012	 141.818	  39.394	70	0	   0.471	   4.310	   1.197	  55.000	  75.000	   0.000	 230.000	 280.000
17:44:45:264	8,11458E+13	    9.186	   20.000	3200	  28.973	 248.175	  68.937	  17.522	 143.756	  39.932	59	0	   0.479	   4.363	   1.212	  55.000	  75.000	   0.000	 230.000	 280.000
17:44:45:372	8,11461E+13	    9.293	   30.000	3200	  31.822	 251.605	  69.890	  20.391	 145.954	  40.543	60	0	   0.480	   4.415	   1.226	  55.000	  75.000	   0.000	 230.000	 280.000
17:44:45:480	8,11464E+13	    9.401	   16.000	3200	  26.988	 254.513	  70.698	  15.809	 147.658	  41.016	65	0	   0.489	   4.468	   1.241	  55.000	  75.000	   0.000	 230.000	 280.000
17:44:45:592	8,11467E+13	    9.513	   12.000	3200	  26.163	 257.441	  71.511	  14.762	 149.310	  41.475	66	0	   0.466	   4.520	   1.256	  55.000	  75.000	   0.000	 230.000	 280.000
17:44:45:701	8,1147E+13	    9.623	   12.000	3200	  26.274	 260.317	  72.310	  14.800	 150.930	  41.925	64	0	   0.471	   4.572	   1.270	  55.000	  75.000	   0.000	 230.000	 280.000
17:44:45:813	8,11473E+13	    9.734	   12.000	3200	  26.269	 263.246	  73.124	  15.010	 152.604	  42.390	68	0	   0.467	   4.624	   1.284	  55.000	  75.000	   0.000	 230.000	 280.000
17:44:45:921	8,11476E+13	    9.843	   23.000	3200	  30.105	 266.514	  74.032	  18.642	 154.627	  42.952	61	0	   0.513	   4.680	   1.300	  55.000	  75.000	   0.000	 230.000	 280.000
17:44:46:032	8,11479E+13	    9.953	   30.000	3200	  32.877	 270.156	  75.043	  21.428	 157.001	  43.611	59	0	   0.510	   4.736	   1.316	  55.000	  75.000	   0.000	 230.000	 280.000
17:44:46:144	8,11482E+13	   10.065	   13.000	3200	  26.648	 273.130	  75.869	  15.351	 158.714	  44.087	69	0	   0.469	   4.788	   1.330	  55.000	  75.000	   0.000	 230.000	 280.000
17:44:46:255	8,11485E+13	   10.177	   12.000	3200	  26.583	 276.098	  76.694	  15.133	 160.404	  44.557	67	0	   0.475	   4.841	   1.345	  55.000	  75.000	   0.000	 230.000	 280.000
17:44:46:380	8,11488E+13	   10.301	   25.000	3200	  31.034	 279.964	  77.768	  19.660	 162.853	  45.237	64	0	   0.715	   4.930	   1.370	  55.000	  75.000	   0.000	 230.000	 280.000
17:44:46:476	8,11491E+13	   10.397	   22.000	3200	  28.368	 282.678	  78.522	  16.863	 164.466	  45.685	65	0	   0.596	   4.987	   1.385	  55.000	  75.000	   0.000	 230.000	 280.000
17:44:46:587	8,11494E+13	   10.508	   40.000	3200	  34.134	 286.463	  79.573	  22.643	 166.977	  46.382	63	0	   0.843	   5.081	   1.411	  55.000	  75.000	   0.000	 230.000	 280.000
17:44:46:695	8,11497E+13	   10.616	   46.000	3200	  37.825	 290.558	  80.711	  26.443	 169.840	  47.178	64	0	   0.720	   5.159	   1.433	  55.000	  75.000	   0.000	 230.000	 280.000
17:44:46:804	8,115E+13	   10.726	   29.000	3200	  33.604	 294.242	  81.734	  21.972	 172.248	  47.847	63	0	   0.760	   5.242	   1.456	  55.000	  75.000	   0.000	 230.000	 280.000
17:44:46:915	8,11503E+13	   10.836	   55.000	3200	  39.644	 298.630	  82.953	  28.403	 175.393	  48.720	67	0	   0.841	   5.335	   1.482	  55.000	  75.000	   0.000	 230.000	 280.000
17:44:47:026	8,11506E+13	   10.948	   38.000	3200	  35.433	 302.574	  84.048	  23.657	 178.026	  49.452	65	0	   0.783	   5.422	   1.506	  55.000	  75.000	   0.000	 230.000	 280.000
17:44:47:137	8,11509E+13	   11.058	   34.000	3200	  35.530	 306.509	  85.141	  23.906	 180.673	  50.187	66	0	   0.849	   5.516	   1.532	  55.000	  75.000	   0.000	 230.000	 280.000
17:44:47:247	8,11512E+13	   11.168	   42.000	3200	  35.039	 310.357	  86.210	  23.863	 183.294	  50.915	65	0	   0.781	   5.602	   1.556	  55.000	  75.000	   0.000	 230.000	 280.000
17:44:47:357	8,11515E+13	   11.279	   36.000	3200	  34.084	 314.121	  87.256	  22.227	 185.748	  51.597	67	0	   1.114	   5.725	   1.590	  55.000	  75.000	   0.000	 230.000	 280.000
17:44:47:467	8,11518E+13	   11.388	   34.000	3200	  34.075	 317.860	  88.295	  22.463	 188.214	  52.282	62	0	   0.980	   5.833	   1.620	  55.000	  75.000	   0.000	 230.000	 280.000
17:44:47:579	8,11521E+13	   11.500	   26.000	3200	  32.998	 321.536	  89.316	  21.715	 190.633	  52.954	64	0	   0.573	   5.897	   1.638	  55.000	  75.000	   0.000	 230.000	 280.000
17:44:47:689	8,11524E+13	   11.611	   42.000	3200	  35.987	 325.523	  90.423	  24.456	 193.342	  53.706	62	0	   0.704	   5.975	   1.660	  55.000	  75.000	   0.000	 230.000	 280.000
17:44:47:798	8,11526E+13	   11.719	   30.000	3200	  32.619	 329.052	  91.403	  21.257	 195.642	  54.345	65	0	   0.620	   6.042	   1.678	  55.000	  75.000	   0.000	 230.000	 280.000
17:44:47:908	8,11529E+13	   11.829	   26.000	3200	  32.208	 332.609	  92.392	  20.821	 197.941	  54.984	61	0	   0.754	   6.125	   1.701	  55.000	  75.000	   0.000	 230.000	 280.000
17:44:48:019	8,11532E+13	   11.940	   24.000	3200	  31.400	 336.094	  93.359	  19.862	 200.145	  55.596	65	0	   0.809	   6.215	   1.726	  55.000	  75.000	   0.000	 230.000	 280.000
17:44:48:129	8,11535E+13	   12.050	   25.000	3200	  32.000	 339.610	  94.336	  20.384	 202.385	  56.218	61	0	   1.162	   6.342	   1.762	  55.000	  75.000	   0.000	 230.000	 280.000
17:44:48:237	8,11538E+13	   12.159	   24.000	3200	  31.243	 343.018	  95.283	  19.789	 204.544	  56.818	65	0	   0.642	   6.412	   1.781	  55.000	  75.000	   0.000	 230.000	 280.000
17:44:48:348	8,11541E+13	   12.270	   24.000	3200	  30.973	 346.442	  96.234	  19.400	 206.689	  57.413	63	0	   0.735	   6.494	   1.804	  55.000	  75.000	   0.000	 230.000	 280.000
17:44:48:457	8,11544E+13	   12.378	   36.000	3200	  32.807	 350.013	  97.226	  21.266	 209.003	  58.056	64	0	   0.779	   6.578	   1.827	  55.000	  75.000	   0.000	 230.000	 280.000
17:44:48:568	8,11547E+13	   12.489	   24.000	3200	  31.486	 353.485	  98.190	  19.926	 211.200	  58.667	64	0	   1.175	   6.708	   1.863	  55.000	  75.000	   0.000	 230.000	 280.000
17:44:48:662	8,1155E+13	   12.583	   24.000	3200	  30.997	 356.407	  99.002	  19.595	 213.048	  59.180	61	0	   0.814	   6.785	   1.885	  55.000	  75.000	   0.000	 230.000	 280.000
17:44:48:773	8,11553E+13	   12.694	   13.000	3200	  26.258	 359.314	  99.809	  14.786	 214.685	  59.635	64	0	   0.496	   6.840	   1.900	  55.000	  75.000	   0.000	 230.000	 280.000
17:44:48:883	8,11556E+13	   12.804	   12.000	3200	  26.463	 362.225	 100.618	  15.098	 216.346	  60.096	65	0	   0.467	   6.891	   1.914	  55.000	  75.000	   0.000	 230.000	 280.000
17:44:48:991	8,11559E+13	   12.912	   12.000	3200	  26.514	 365.108	 101.419	  15.089	 217.986	  60.552	70	0	   0.465	   6.942	   1.928	  55.000	  75.000	   0.000	 230.000	 280.000
17:44:49:103	8,11562E+13	   13.024	   12.000	3200	  26.422	 368.064	 102.240	  15.032	 219.668	  61.019	68	0	   0.457	   6.993	   1.942	  55.000	  75.000	   0.000	 230.000	 280.000
17:44:49:214	8,11565E+13	   13.135	   12.000	3300	  26.203	 370.959	 103.044	  14.936	 221.318	  61.477	63	0	   0.467	   7.044	   1.957	  55.000	  75.000	   0.000	 230.000	 280.000
17:44:49:325	8,11568E+13	   13.246	   13.000	3200	  26.217	 373.876	 103.854	  14.910	 222.977	  61.938	74	0	   0.490	   7.099	   1.972	  55.000	  75.000	   0.000	 230.000	 280.000
17:44:49:434	8,11571E+13	   13.355	   24.000	3200	  27.656	 376.880	 104.689	  16.195	 224.736	  62.427	64	0	   0.500	   7.153	   1.987	  55.000	  75.000	   0.000	 230.000	 280.000
17:44:49:545	8,11574E+13	   13.466	   13.000	3200	  26.026	 379.769	 105.491	  14.652	 226.362	  62.878	70	0	   0.498	   7.208	   2.002	  55.000	  75.000	   0.000	 230.000	 280.000
17:44:49:656	8,11577E+13	   13.577	   12.000	3200	  26.419	 382.721	 106.311	  14.986	 228.037	  63.344	69	0	   0.474	   7.261	   2.017	  55.000	  75.000	   0.000	 230.000	 280.000
17:44:49:766	8,1158E+13	   13.687	   12.000	3200	  25.906	 385.553	 107.098	  14.597	 229.633	  63.787	65	0	   0.468	   7.313	   2.031	  55.000	  75.000	   0.000	 230.000	 280.000
17:44:49:876	8,11583E+13	   13.797	   13.000	3200	  26.440	 388.467	 107.907	  15.114	 231.298	  64.250	68	0	   0.497	   7.367	   2.046	  55.000	  75.000	   0.000	 230.000	 280.000
17:44:49:987	8,11586E+13	   13.908	   12.000	3200	  26.198	 391.371	 108.714	  14.793	 232.938	  64.705	70	0	   0.485	   7.421	   2.061	  55.000	  75.000	   0.000	 230.000	 280.000
17:44:50:095	8,11589E+13	   14.017	   12.000	3200	  26.371	 394.242	 109.512	  14.993	 234.570	  65.158	69	0	   0.458	   7.471	   2.075	  55.000	  75.000	   0.000	 230.000	 280.000
17:44:50:205	8,11592E+13	   14.126	   13.000	3200	  26.277	 397.115	 110.310	  14.977	 236.208	  65.613	64	0	   0.491	   7.525	   2.090	  55.000	  75.000	   0.000	 230.000	 280.000
17:44:50:317	8,11595E+13	   14.238	   13.000	3200	  26.287	 400.053	 111.126	  14.869	 237.870	  66.075	63	0	   0.478	   7.578	   2.105	  55.000	  75.000	   0.000	 230.000	 280.000
