System Time	RDTSC	Elapsed Time (sec)	 CPU Utilization(%)	CPU Frequency_0(MHz)	Processor Power_0(Watt)	Cumulative Processor Energy_0(Joules)	Cumulative Processor Energy_0(mWh)	IA Power_0(Watt)	Cumulative IA Energy_0(Joules)	Cumulative IA Energy_0(mWh)	Package Temperature_0(C)	Package Hot_0	DRAM Power_0(Watt)	Cumulative DRAM Energy_0(Joules)	Cumulative DRAM Energy_0(mWh)	Package PL1_0(Watt)	Package PL2_0(Watt)	Package PL4_0(Watt)	Platform PsysPL1_0(Watt)	Platform PsysPL2_0(Watt)
17:19:41:758	7,70683E+13	    2.294	   12.000	3200	  26.137	  59.556	  16.543	  14.741	  33.439	   9.288	68	0	   0.458	   1.115	   0.310	  55.000	  75.000	   0.000	 230.000	 280.000
17:19:41:870	7,70686E+13	    2.406	   12.000	3200	  26.047	  62.457	  17.349	  14.777	  35.084	   9.746	63	0	   0.457	   1.166	   0.324	  55.000	  75.000	   0.000	 230.000	 280.000
17:19:41:979	7,70689E+13	    2.516	   13.000	3200	  26.587	  65.375	  18.160	  15.159	  36.748	  10.208	60	0	   0.480	   1.218	   0.338	  55.000	  75.000	   0.000	 230.000	 280.000
17:19:42:090	7,70692E+13	    2.626	   12.000	3200	  25.691	  68.222	  18.951	  14.499	  38.355	  10.654	67	0	   0.473	   1.271	   0.353	  55.000	  75.000	   0.000	 230.000	 280.000
17:19:42:200	7,70695E+13	    2.736	   12.000	3200	  26.373	  71.123	  19.757	  14.781	  39.981	  11.106	65	0	   0.474	   1.323	   0.367	  55.000	  75.000	   0.000	 230.000	 280.000
17:19:42:310	7,70698E+13	    2.846	   12.000	3200	  25.599	  73.937	  20.538	  14.453	  41.570	  11.547	74	0	   0.459	   1.373	   0.382	  55.000	  75.000	   0.000	 230.000	 280.000
17:19:42:443	7,70701E+13	    2.980	   24.000	3400	  26.941	  77.525	  21.535	  15.409	  43.622	  12.117	61	0	   0.484	   1.438	   0.399	  55.000	  75.000	   0.000	 230.000	 280.000
17:19:42:531	7,70704E+13	    3.068	   13.000	3200	  25.679	  79.790	  22.164	  14.348	  44.887	  12.469	62	0	   0.493	   1.481	   0.411	  55.000	  75.000	   0.000	 230.000	 280.000
17:19:42:643	7,70707E+13	    3.180	   12.000	3200	  26.003	  82.698	  22.972	  14.587	  46.518	  12.922	64	0	   0.494	   1.537	   0.427	  55.000	  75.000	   0.000	 230.000	 280.000
17:19:42:754	7,7071E+13	    3.290	   12.000	3200	  25.466	  85.522	  23.756	  14.081	  48.080	  13.355	63	0	   0.467	   1.588	   0.441	  55.000	  75.000	   0.000	 230.000	 280.000
17:19:42:863	7,70713E+13	    3.399	   12.000	3200	  25.922	  88.330	  24.536	  14.642	  49.666	  13.796	69	0	   0.465	   1.639	   0.455	  55.000	  75.000	   0.000	 230.000	 280.000
17:19:42:973	7,70716E+13	    3.509	   12.000	3200	  25.969	  91.206	  25.335	  14.520	  51.274	  14.243	74	0	   0.467	   1.691	   0.470	  55.000	  75.000	   0.000	 230.000	 280.000
17:19:43:069	7,70718E+13	    3.605	   12.000	3200	  26.233	  93.715	  26.032	  15.046	  52.713	  14.643	64	0	   0.473	   1.736	   0.482	  55.000	  75.000	   0.000	 230.000	 280.000
17:19:43:179	7,70721E+13	    3.715	   12.000	3200	  26.037	  96.582	  26.828	  14.695	  54.331	  15.092	71	0	   0.462	   1.787	   0.496	  55.000	  75.000	   0.000	 230.000	 280.000
17:19:43:289	7,70724E+13	    3.825	   12.000	3200	  26.214	  99.466	  27.629	  14.854	  55.965	  15.546	72	0	   0.467	   1.838	   0.511	  55.000	  75.000	   0.000	 230.000	 280.000
17:19:43:400	7,70727E+13	    3.936	   12.000	3200	  26.081	 102.359	  28.433	  14.709	  57.597	  15.999	74	0	   0.469	   1.890	   0.525	  55.000	  75.000	   0.000	 230.000	 280.000
17:19:43:509	7,7073E+13	    4.046	   15.000	3200	  27.105	 105.329	  29.258	  15.603	  59.307	  16.474	60	0	   0.509	   1.946	   0.540	  55.000	  75.000	   0.000	 230.000	 280.000
17:19:43:621	7,70733E+13	    4.157	   12.000	3300	  25.788	 108.198	  30.055	  14.498	  60.920	  16.922	66	0	   0.464	   1.997	   0.555	  55.000	  75.000	   0.000	 230.000	 280.000
17:19:43:731	7,70736E+13	    4.267	   12.000	3300	  25.646	 111.026	  30.841	  14.338	  62.501	  17.361	69	0	   0.462	   2.048	   0.569	  55.000	  75.000	   0.000	 230.000	 280.000
17:19:43:843	7,70739E+13	    4.379	   12.000	3200	  25.967	 113.937	  31.649	  14.616	  64.139	  17.816	72	0	   0.455	   2.099	   0.583	  55.000	  75.000	   0.000	 230.000	 280.000
17:19:43:953	7,70742E+13	    4.489	   12.000	3200	  25.780	 116.762	  32.434	  14.323	  65.709	  18.253	69	0	   0.461	   2.150	   0.597	  55.000	  75.000	   0.000	 230.000	 280.000
17:19:44:065	7,70745E+13	    4.601	   13.000	3200	  26.338	 119.711	  33.253	  14.956	  67.384	  18.718	69	0	   0.496	   2.205	   0.613	  55.000	  75.000	   0.000	 230.000	 280.000
17:19:44:175	7,70748E+13	    4.711	   12.000	3200	  25.749	 122.543	  34.040	  14.379	  68.965	  19.157	64	0	   0.463	   2.256	   0.627	  55.000	  75.000	   0.000	 230.000	 280.000
17:19:44:287	7,70751E+13	    4.823	   13.000	3200	  26.258	 125.480	  34.856	  14.853	  70.626	  19.618	68	0	   0.489	   2.311	   0.642	  55.000	  75.000	   0.000	 230.000	 280.000
17:19:44:410	7,70755E+13	    4.946	   12.000	3200	  26.185	 128.700	  35.750	  14.811	  72.448	  20.124	66	0	   0.467	   2.368	   0.658	  55.000	  75.000	   0.000	 230.000	 280.000
17:19:44:506	7,70757E+13	    5.042	   20.000	3300	  28.167	 131.411	  36.503	  16.824	  74.067	  20.574	68	0	   0.593	   2.425	   0.674	  55.000	  75.000	   0.000	 230.000	 280.000
17:19:44:616	7,7076E+13	    5.152	   13.000	3200	  26.032	 134.269	  37.297	  14.600	  75.670	  21.019	69	0	   0.473	   2.477	   0.688	  55.000	  75.000	   0.000	 230.000	 280.000
17:19:44:726	7,70763E+13	    5.262	   12.000	3200	  26.004	 137.128	  38.091	  14.633	  77.279	  21.466	60	0	   0.462	   2.528	   0.702	  55.000	  75.000	   0.000	 230.000	 280.000
17:19:44:836	7,70766E+13	    5.372	   12.000	3200	  26.278	 140.025	  38.896	  14.952	  78.927	  21.924	68	0	   0.466	   2.579	   0.717	  55.000	  75.000	   0.000	 230.000	 280.000
17:19:44:947	7,70769E+13	    5.483	   12.000	3200	  26.275	 142.945	  39.707	  14.944	  80.587	  22.385	67	0	   0.466	   2.631	   0.731	  55.000	  75.000	   0.000	 230.000	 280.000
17:19:45:058	7,70772E+13	    5.594	   13.000	3200	  26.562	 145.887	  40.524	  15.137	  82.264	  22.851	63	0	   0.490	   2.686	   0.746	  55.000	  75.000	   0.000	 230.000	 280.000
17:19:45:166	7,70775E+13	    5.702	   12.000	3200	  25.996	 148.693	  41.303	  14.604	  83.840	  23.289	67	0	   0.466	   2.736	   0.760	  55.000	  75.000	   0.000	 230.000	 280.000
17:19:45:276	7,70778E+13	    5.812	   12.000	3200	  26.409	 151.596	  42.110	  14.962	  85.485	  23.746	66	0	   0.481	   2.789	   0.775	  55.000	  75.000	   0.000	 230.000	 280.000
17:19:45:386	7,70781E+13	    5.922	   12.000	3200	  26.068	 154.475	  42.910	  14.793	  87.119	  24.200	62	0	   0.468	   2.840	   0.789	  55.000	  75.000	   0.000	 230.000	 280.000
17:19:45:495	7,70784E+13	    6.031	   16.000	3200	  27.443	 157.456	  43.738	  15.942	  88.851	  24.681	72	0	   0.512	   2.896	   0.804	  55.000	  75.000	   0.000	 230.000	 280.000
17:19:45:605	7,70787E+13	    6.142	   12.000	3200	  26.435	 160.385	  44.551	  15.016	  90.514	  25.143	67	0	   0.481	   2.949	   0.819	  55.000	  75.000	   0.000	 230.000	 280.000
17:19:45:717	7,7079E+13	    6.253	   12.000	3200	  25.741	 163.251	  45.347	  14.437	  92.121	  25.589	68	0	   0.465	   3.001	   0.834	  55.000	  75.000	   0.000	 230.000	 280.000
17:19:45:827	7,70793E+13	    6.363	   12.000	3200	  26.235	 166.136	  46.149	  14.872	  93.757	  26.044	70	0	   0.474	   3.053	   0.848	  55.000	  75.000	   0.000	 230.000	 280.000
17:19:45:938	7,70796E+13	    6.474	   12.000	3200	  25.964	 169.025	  46.951	  14.661	  95.388	  26.497	67	0	   0.460	   3.105	   0.862	  55.000	  75.000	   0.000	 230.000	 280.000
17:19:46:048	7,70799E+13	    6.584	   12.000	3200	  26.576	 171.938	  47.761	  15.114	  97.045	  26.957	66	0	   0.479	   3.157	   0.877	  55.000	  75.000	   0.000	 230.000	 280.000
17:19:46:159	7,70802E+13	    6.696	   15.000	3200	  26.980	 174.955	  48.599	  15.539	  98.783	  27.440	63	0	   0.538	   3.217	   0.894	  55.000	  75.000	   0.000	 230.000	 280.000
17:19:46:269	7,70805E+13	    6.806	   21.000	3200	  29.354	 178.189	  49.497	  17.950	 100.760	  27.989	63	0	   0.738	   3.299	   0.916	  55.000	  75.000	   0.000	 230.000	 280.000
17:19:46:378	7,70808E+13	    6.915	   24.000	3200	  32.639	 181.748	  50.485	  21.210	 103.073	  28.631	67	0	   0.639	   3.368	   0.936	  55.000	  75.000	   0.000	 230.000	 280.000
17:19:46:487	7,70811E+13	    7.023	   31.000	3200	  33.608	 185.377	  51.494	  22.130	 105.463	  29.295	62	0	   0.734	   3.448	   0.958	  55.000	  75.000	   0.000	 230.000	 280.000
17:19:46:593	7,70814E+13	    7.130	   25.000	3200	  31.896	 188.787	  52.441	  20.419	 107.646	  29.902	63	0	   0.582	   3.510	   0.975	  55.000	  75.000	   0.000	 230.000	 280.000
17:19:46:703	7,70817E+13	    7.239	   23.000	3200	  31.239	 192.197	  53.388	  19.810	 109.808	  30.502	63	0	   0.663	   3.582	   0.995	  55.000	  75.000	   0.000	 230.000	 280.000
17:19:46:813	7,7082E+13	    7.349	   24.000	3200	  31.655	 195.677	  54.355	  20.192	 112.028	  31.119	63	0	   0.663	   3.655	   1.015	  55.000	  75.000	   0.000	 230.000	 280.000
17:19:46:922	7,70823E+13	    7.458	   24.000	3200	  31.588	 199.137	  55.316	  20.255	 114.247	  31.735	62	0	   0.782	   3.741	   1.039	  55.000	  75.000	   0.000	 230.000	 280.000
17:19:47:030	7,70826E+13	    7.567	   26.000	3200	  32.174	 202.620	  56.283	  20.282	 116.442	  32.345	66	0	   1.265	   3.878	   1.077	  55.000	  75.000	   0.000	 230.000	 280.000
17:19:47:139	7,70829E+13	    7.676	   24.000	3200	  31.020	 206.006	  57.224	  19.625	 118.584	  32.940	67	0	   0.640	   3.947	   1.096	  55.000	  75.000	   0.000	 230.000	 280.000
17:19:47:250	7,70832E+13	    7.786	   23.000	3200	  30.551	 209.372	  58.159	  19.136	 120.693	  33.526	61	0	   0.667	   4.021	   1.117	  55.000	  75.000	   0.000	 230.000	 280.000
17:19:47:360	7,70835E+13	    7.896	   26.000	3200	  32.364	 212.930	  59.147	  20.842	 122.984	  34.162	69	0	   0.808	   4.110	   1.142	  55.000	  75.000	   0.000	 230.000	 280.000
17:19:47:470	7,70838E+13	    8.006	   33.000	3200	  31.938	 216.447	  60.124	  20.382	 125.229	  34.786	61	0	   1.034	   4.224	   1.173	  55.000	  75.000	   0.000	 230.000	 280.000
17:19:47:580	7,70841E+13	    8.117	   26.000	3300	  32.094	 219.995	  61.110	  20.406	 127.484	  35.412	68	0	   1.014	   4.336	   1.204	  55.000	  75.000	   0.000	 230.000	 280.000
17:19:47:690	7,70844E+13	    8.227	   23.000	3200	  30.912	 223.396	  62.055	  19.500	 129.630	  36.008	63	0	   0.600	   4.402	   1.223	  55.000	  75.000	   0.000	 230.000	 280.000
17:19:47:799	7,70846E+13	    8.335	   24.000	3200	  31.444	 226.818	  63.005	  20.218	 131.830	  36.619	67	0	   0.726	   4.481	   1.245	  55.000	  75.000	   0.000	 230.000	 280.000
17:19:47:909	7,70849E+13	    8.445	   23.000	3200	  31.177	 230.244	  63.957	  19.643	 133.988	  37.219	61	0	   0.779	   4.566	   1.268	  55.000	  75.000	   0.000	 230.000	 280.000
17:19:48:020	7,70852E+13	    8.556	   28.000	3200	  32.946	 233.884	  64.968	  21.105	 136.320	  37.867	61	0	   1.335	   4.714	   1.309	  55.000	  75.000	   0.000	 230.000	 280.000
17:19:48:115	7,70855E+13	    8.651	   20.000	3200	  28.974	 236.649	  65.736	  17.626	 138.002	  38.334	66	0	   0.659	   4.777	   1.327	  55.000	  75.000	   0.000	 230.000	 280.000
17:19:48:224	7,70858E+13	    8.760	   12.000	3200	  26.260	 239.515	  66.532	  14.921	 139.631	  38.786	68	0	   0.475	   4.828	   1.341	  55.000	  75.000	   0.000	 230.000	 280.000
17:19:48:335	7,70861E+13	    8.871	   12.000	3200	  26.387	 242.439	  67.344	  14.973	 141.290	  39.247	68	0	   0.463	   4.880	   1.355	  55.000	  75.000	   0.000	 230.000	 280.000
17:19:48:469	7,70865E+13	    9.005	   34.000	3300	  28.206	 246.221	  68.395	  16.870	 143.552	  39.876	60	0	   0.528	   4.950	   1.375	  55.000	  75.000	   0.000	 230.000	 280.000
17:19:48:557	7,70867E+13	    9.093	   12.000	3200	  26.207	 248.520	  69.033	  14.682	 144.840	  40.233	68	0	   0.502	   4.995	   1.387	  55.000	  75.000	   0.000	 230.000	 280.000
17:19:48:669	7,7087E+13	    9.205	   12.000	3200	  26.276	 251.460	  69.850	  14.885	 146.506	  40.696	68	0	   0.465	   5.047	   1.402	  55.000	  75.000	   0.000	 230.000	 280.000
17:19:48:781	7,70873E+13	    9.317	   13.000	3200	  25.772	 254.348	  70.652	  14.422	 148.122	  41.145	64	0	   0.468	   5.099	   1.416	  55.000	  75.000	   0.000	 230.000	 280.000
17:19:48:891	7,70876E+13	    9.428	   12.000	3200	  26.610	 257.296	  71.471	  15.192	 149.805	  41.612	67	0	   0.459	   5.150	   1.431	  55.000	  75.000	   0.000	 230.000	 280.000
17:19:49:000	7,70879E+13	    9.536	   13.000	3200	  26.543	 260.171	  72.270	  15.216	 151.453	  42.070	65	0	   0.519	   5.206	   1.446	  55.000	  75.000	   0.000	 230.000	 280.000
17:19:49:109	7,70882E+13	    9.645	   12.000	3200	  26.271	 263.029	  73.064	  14.850	 153.068	  42.519	63	0	   0.462	   5.256	   1.460	  55.000	  75.000	   0.000	 230.000	 280.000
17:19:49:218	7,70885E+13	    9.754	   13.000	3200	  26.691	 265.943	  73.873	  15.354	 154.745	  42.985	63	0	   0.486	   5.309	   1.475	  55.000	  75.000	   0.000	 230.000	 280.000
17:19:49:327	7,70888E+13	    9.863	   12.000	3200	  26.240	 268.801	  74.667	  14.852	 156.362	  43.434	65	0	   0.463	   5.360	   1.489	  55.000	  75.000	   0.000	 230.000	 280.000
17:19:49:438	7,70891E+13	    9.974	   13.000	3200	  26.826	 271.776	  75.493	  15.438	 158.074	  43.910	71	0	   0.506	   5.416	   1.504	  55.000	  75.000	   0.000	 230.000	 280.000
17:19:49:548	7,70894E+13	   10.085	   15.000	3200	  27.336	 274.808	  76.336	  15.939	 159.842	  44.401	66	0	   0.505	   5.472	   1.520	  55.000	  75.000	   0.000	 230.000	 280.000
17:19:49:661	7,70897E+13	   10.197	   12.000	3200	  26.306	 277.756	  77.154	  14.944	 161.517	  44.866	64	0	   0.463	   5.524	   1.534	  55.000	  75.000	   0.000	 230.000	 280.000
17:19:49:770	7,709E+13	   10.306	   13.000	3200	  26.322	 280.634	  77.954	  15.027	 163.160	  45.322	70	0	   0.493	   5.578	   1.549	  55.000	  75.000	   0.000	 230.000	 280.000
17:19:49:879	7,70903E+13	   10.415	   12.000	3200	  26.217	 283.495	  78.749	  14.874	 164.783	  45.773	71	0	   0.457	   5.628	   1.563	  55.000	  75.000	   0.000	 230.000	 280.000
17:19:49:974	7,70905E+13	   10.510	   13.000	3200	  26.245	 285.988	  79.441	  14.903	 166.199	  46.166	68	0	   0.471	   5.672	   1.576	  55.000	  75.000	   0.000	 230.000	 280.000
17:19:50:098	7,70909E+13	   10.634	   12.000	3200	  25.726	 289.182	  80.328	  14.379	 167.984	  46.662	61	0	   0.474	   5.731	   1.592	  55.000	  75.000	   0.000	 230.000	 280.000
17:19:50:194	7,70911E+13	   10.730	   14.000	3200	  26.257	 291.702	  81.028	  14.953	 169.419	  47.061	65	0	   0.493	   5.779	   1.605	  55.000	  75.000	   0.000	 230.000	 280.000
17:19:50:305	7,70914E+13	   10.841	   13.000	3200	  26.539	 294.643	  81.845	  15.063	 171.088	  47.525	73	0	   0.466	   5.830	   1.620	  55.000	  75.000	   0.000	 230.000	 280.000
17:19:50:415	7,70917E+13	   10.952	   12.000	3200	  26.302	 297.547	  82.652	  14.798	 172.722	  47.978	71	0	   0.463	   5.881	   1.634	  55.000	  75.000	   0.000	 230.000	 280.000
17:19:50:528	7,7092E+13	   11.064	   16.000	3200	  27.210	 300.606	  83.502	  15.932	 174.513	  48.476	67	0	   0.490	   5.937	   1.649	  55.000	  75.000	   0.000	 230.000	 280.000
17:19:50:639	7,70924E+13	   11.176	   12.000	3200	  26.164	 303.525	  84.313	  14.688	 176.152	  48.931	74	0	   0.487	   5.991	   1.664	  55.000	  75.000	   0.000	 230.000	 280.000
17:19:50:749	7,70926E+13	   11.286	   12.000	3200	  25.943	 306.379	  85.105	  14.582	 177.756	  49.377	71	0	   0.457	   6.041	   1.678	  55.000	  75.000	   0.000	 230.000	 280.000
17:19:50:861	7,7093E+13	   11.397	   12.000	3200	  26.567	 309.352	  85.931	  15.170	 179.454	  49.848	75	0	   0.463	   6.093	   1.693	  55.000	  75.000	   0.000	 230.000	 280.000
17:19:50:973	7,70933E+13	   11.509	   12.000	3200	  25.240	 312.174	  86.715	  14.069	 181.027	  50.285	72	0	   0.455	   6.144	   1.707	  55.000	  75.000	   0.000	 230.000	 280.000
17:19:51:083	7,70936E+13	   11.619	   13.000	3200	  26.302	 315.065	  87.518	  14.913	 182.666	  50.740	75	0	   0.491	   6.198	   1.722	  55.000	  75.000	   0.000	 230.000	 280.000
17:19:51:179	7,70938E+13	   11.715	   12.000	3200	  25.883	 317.542	  88.206	  14.422	 184.046	  51.124	66	0	   0.465	   6.242	   1.734	  55.000	  75.000	   0.000	 230.000	 280.000
17:19:51:288	7,70941E+13	   11.825	   12.000	3200	  26.457	 320.447	  89.013	  15.042	 185.697	  51.583	72	0	   0.468	   6.294	   1.748	  55.000	  75.000	   0.000	 230.000	 280.000
17:19:51:398	7,70944E+13	   11.935	   12.000	3200	  26.119	 323.319	  89.811	  14.759	 187.320	  52.033	68	0	   0.457	   6.344	   1.762	  55.000	  75.000	   0.000	 230.000	 280.000
17:19:51:510	7,70947E+13	   12.046	   18.000	3200	  27.411	 326.380	  90.661	  16.194	 189.129	  52.536	72	0	   0.492	   6.399	   1.777	  55.000	  75.000	   0.000	 230.000	 280.000
17:19:51:620	7,7095E+13	   12.156	   12.000	3200	  26.370	 329.276	  91.465	  14.935	 190.769	  52.991	56	0	   0.473	   6.451	   1.792	  55.000	  75.000	   0.000	 230.000	 280.000
17:19:51:731	7,70953E+13	   12.267	   12.000	3200	  25.559	 332.110	  92.253	  14.167	 192.340	  53.428	68	0	   0.462	   6.502	   1.806	  55.000	  75.000	   0.000	 230.000	 280.000
17:19:51:843	7,70956E+13	   12.379	   12.000	3200	  26.089	 335.036	  93.066	  14.762	 193.996	  53.888	68	0	   0.457	   6.553	   1.820	  55.000	  75.000	   0.000	 230.000	 280.000
17:19:51:955	7,70959E+13	   12.491	   12.000	3200	  26.228	 337.966	  93.880	  14.806	 195.650	  54.347	71	0	   0.457	   6.604	   1.835	  55.000	  75.000	   0.000	 230.000	 280.000
17:19:52:065	7,70962E+13	   12.601	   12.000	3200	  26.391	 340.869	  94.686	  15.022	 197.302	  54.806	77	0	   0.472	   6.656	   1.849	  55.000	  75.000	   0.000	 230.000	 280.000
17:19:52:177	7,70965E+13	   12.713	   12.000	3200	  26.231	 343.806	  95.502	  14.863	 198.966	  55.268	67	0	   0.457	   6.707	   1.863	  55.000	  75.000	   0.000	 230.000	 280.000
17:19:52:287	7,70968E+13	   12.823	   12.000	3200	  26.330	 346.704	  96.307	  14.960	 200.613	  55.726	66	0	   0.475	   6.760	   1.878	  55.000	  75.000	   0.000	 230.000	 280.000
17:19:52:396	7,70971E+13	   12.933	   12.000	3200	  26.402	 349.602	  97.112	  14.988	 202.258	  56.183	74	0	   0.457	   6.810	   1.892	  55.000	  75.000	   0.000	 230.000	 280.000
17:19:52:520	7,70975E+13	   13.056	   17.000	3200	  26.745	 352.902	  98.028	  15.449	 204.164	  56.712	63	0	   0.509	   6.873	   1.909	  55.000	  75.000	   0.000	 230.000	 280.000
17:19:52:615	7,70977E+13	   13.151	   12.000	3200	  25.826	 355.351	  98.709	  14.412	 205.531	  57.092	69	0	   0.473	   6.917	   1.922	  55.000	  75.000	   0.000	 230.000	 280.000
17:19:52:727	7,7098E+13	   13.263	   12.000	3200	  25.949	 358.262	  99.517	  14.620	 207.171	  57.547	60	0	   0.460	   6.969	   1.936	  55.000	  75.000	   0.000	 230.000	 280.000
17:19:52:838	7,70983E+13	   13.374	   12.000	3200	  26.279	 361.173	 100.326	  14.862	 208.817	  58.005	71	0	   0.473	   7.021	   1.950	  55.000	  75.000	   0.000	 230.000	 280.000
17:19:52:949	7,70986E+13	   13.485	   12.000	3200	  25.964	 364.057	 101.127	  14.612	 210.440	  58.456	69	0	   0.461	   7.073	   1.965	  55.000	  75.000	   0.000	 230.000	 280.000
17:19:53:061	7,70989E+13	   13.597	   12.000	3200	  26.346	 367.007	 101.946	  14.973	 212.117	  58.921	64	0	   0.471	   7.125	   1.979	  55.000	  75.000	   0.000	 230.000	 280.000
17:19:53:171	7,70992E+13	   13.707	   12.000	3200	  26.130	 369.884	 102.745	  14.794	 213.745	  59.374	70	0	   0.456	   7.176	   1.993	  55.000	  75.000	   0.000	 230.000	 280.000
17:19:53:279	7,70995E+13	   13.815	   12.000	3200	  26.312	 372.721	 103.534	  14.910	 215.353	  59.820	67	0	   0.479	   7.227	   2.008	  55.000	  75.000	   0.000	 230.000	 280.000
17:19:53:389	7,70998E+13	   13.925	   12.000	3200	  26.277	 375.615	 104.337	  14.908	 216.995	  60.276	68	0	   0.466	   7.279	   2.022	  55.000	  75.000	   0.000	 230.000	 280.000
17:19:53:498	7,71001E+13	   14.035	   20.000	3200	  27.092	 378.590	 105.164	  15.672	 218.716	  60.754	65	0	   0.497	   7.333	   2.037	  55.000	  75.000	   0.000	 230.000	 280.000
17:19:53:609	7,71004E+13	   14.145	   12.000	3300	  26.016	 381.456	 105.960	  14.695	 220.335	  61.204	67	0	   0.483	   7.386	   2.052	  55.000	  75.000	   0.000	 230.000	 280.000
17:19:53:721	7,71007E+13	   14.257	   12.000	3200	  26.070	 384.379	 106.772	  14.735	 221.987	  61.663	64	0	   0.460	   7.438	   2.066	  55.000	  75.000	   0.000	 230.000	 280.000
